trade_id,timestamp,symbol,direction,status,outcome,risk_tier,margin_allocated,leverage,notional_position,dynamic_tp_pct,dynamic_sl_pct,actual_mfe_pct,actual_mae_pct,gross_return_pct,gross_pnl,fees_paid,slippage_cost,friction_tax,net_pnl,account_equity,drawdown_pct,rejection_reason
797,2026-08-18 23:00:00+00:00,XRPUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.85,3.8,3.2,0.42,0.8,0.09,0.42,1.0,0.03,0.0,0.0,0.01,0.03,170.67,0.0,
798,2026-08-18 23:00:00+00:00,ETHUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.85,3.8,3.2,0.42,0.8,0.18,0.24,3.0,0.1,0.0,0.0,0.01,0.09,170.76,0.0,
799,2026-08-18 23:15:00+00:00,BTCUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.85,3.8,3.2,0.42,0.8,0.09,0.27,2.0,0.06,0.0,0.0,0.01,0.06,170.82,0.0,
800,2026-08-19 00:00:00+00:00,XRPUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.85,3.8,3.2,0.42,0.8,0.26,0.36,4.0,0.13,0.0,0.0,0.01,0.12,170.94,0.0,
801,2026-08-19 00:00:00+00:00,SOLUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.85,3.8,3.21,0.42,0.8,0.33,0.3,5.0,0.16,0.0,0.0,0.01,0.15,171.1,0.0,
802,2026-08-19 00:15:00+00:00,BTCUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.42,3.8,12.83,0.58,0.8,0.68,0.1,0.58,0.07,0.01,0.01,0.02,0.05,171.15,0.0,
803,2026-08-19 01:45:00+00:00,ETHUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,3.05,3.8,11.44,0.42,0.8,0.4,0.21,17.0,1.94,0.01,0.01,0.02,1.92,173.07,0.0,
804,2026-08-19 03:30:00+00:00,XRPUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.46,1.9,6.46,5.36,1.61,13.54,0.17,5.36,0.35,0.01,0.01,0.01,0.33,173.41,0.0,
805,2026-08-19 03:45:00+00:00,SOLUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.87,3.8,3.25,0.42,0.8,0.18,0.26,2.0,0.07,0.0,0.0,0.01,0.06,173.47,0.0,
806,2026-08-19 05:30:00+00:00,SOLUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,2.6,3.8,9.76,0.42,0.8,0.34,0.36,2.0,0.2,0.01,0.01,0.02,0.18,173.64,0.0,
807,2026-08-19 06:45:00+00:00,DOGEUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.87,3.8,3.26,0.42,0.8,0.19,0.24,0.0,0.0,0.0,0.0,0.01,-0.01,173.64,0.0,
808,2026-08-19 06:45:00+00:00,SOLUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.47,1.9,6.48,5.36,1.61,13.16,0.19,5.36,0.35,0.01,0.01,0.01,0.34,173.97,0.0,
809,2026-08-19 06:45:00+00:00,ETHUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.48,1.9,6.49,5.36,1.61,21.69,0.29,5.36,0.35,0.01,0.01,0.01,0.34,174.31,0.0,
810,2026-08-19 07:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.87,3.8,3.27,0.42,0.8,0.07,0.46,1.0,0.03,0.0,0.0,0.01,0.03,174.34,0.0,
811,2026-08-19 08:30:00+00:00,BTCUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.49,1.9,6.5,5.36,1.61,8.61,0.25,5.36,0.35,0.01,0.01,0.01,0.34,174.67,0.0,
812,2026-08-19 08:30:00+00:00,DOGEUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.87,3.8,3.28,0.42,0.8,0.13,0.3,53.0,1.74,0.0,0.0,0.01,1.73,176.4,0.0,
813,2026-08-20 02:45:00+00:00,SOLUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.53,3.8,13.23,0.71,0.8,0.91,0.35,0.71,0.09,0.01,0.01,0.02,0.07,176.48,0.0,
814,2026-08-20 03:00:00+00:00,XRPUSDT,SHORT,REJECTED,,,,,,,,,,,,,,,0.0,176.47510752537727,,High Risk + Low Quality + Low Profit
815,2026-08-20 03:00:00+00:00,BTCUSDT,SHORT,REJECTED,,,,,,,,,,,,,,,0.0,176.47510752537727,,High Risk + Low Quality + Low Profit
816,2026-08-20 03:45:00+00:00,DOGEUSDT,SHORT,REJECTED,,,,,,,,,,,,,,,0.0,176.47510752537727,,High Risk + Low Quality + Low Profit
817,2026-08-20 04:45:00+00:00,BTCUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.53,1.9,6.58,5.36,1.61,14.4,0.22,5.36,0.35,0.01,0.01,0.01,0.34,176.82,0.0,
818,2026-08-20 05:30:00+00:00,SOLUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.54,3.8,13.26,2.53,0.8,3.65,0.35,2.53,0.34,0.01,0.01,0.02,0.31,177.13,0.0,
819,2026-08-20 05:30:00+00:00,XRPUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.54,1.9,6.61,5.36,1.61,21.55,0.5,5.36,0.35,0.01,0.01,0.01,0.34,177.47,0.0,
820,2026-08-20 06:00:00+00:00,ETHUSDT,SHORT,REJECTED,,,,,,,,,,,,,,,0.0,177.47054700327234,,High Risk + Low Quality + Low Profit
821,2026-08-20 06:30:00+00:00,ETHUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.89,1.5,1.33,1.94,0.85,2.56,0.8,1.94,0.03,0.0,0.0,0.0,0.02,177.49,0.0,
822,2026-08-20 06:45:00+00:00,DOGEUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.55,1.9,6.62,5.36,1.61,10.97,0.39,5.36,0.35,0.01,0.01,0.01,0.34,177.84,0.0,
823,2026-08-20 13:30:00+00:00,SOLUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.79,1.5,1.19,0.58,0.84,0.7,0.81,0.58,0.01,0.0,0.0,0.0,0.0,177.84,0.0,
824,2026-08-20 14:00:00+00:00,ETHUSDT,SHORT,REJECTED,,,,,,,,,,,,,,,0.0,177.84181278555508,,High Risk + Low Quality + Low Profit
825,2026-08-20 15:00:00+00:00,ETHUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,MEDIUM_RISK,1.78,3.0,5.34,1.94,0.8,2.71,0.72,1.94,0.1,0.0,0.01,0.01,0.09,177.94,0.0,
826,2026-08-20 15:45:00+00:00,SOLUSDT,LONG,REJECTED,,,,,,,,,,,,,,,0.0,177.93587865559175,,High Risk + Low Quality + Low Profit
827,2026-08-20 18:45:00+00:00,SOLUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,MEDIUM_RISK,0.44,3.0,1.33,0.42,0.8,0.02,0.7,1.0,0.01,0.0,0.0,0.0,0.01,177.95,0.0,
828,2026-08-20 19:00:00+00:00,XRPUSDT,SHORT,REJECTED,,,,,,,,,,,,,,,0.0,177.94682171212906,,High Risk + Low Quality + Low Profit
829,2026-08-20 19:15:00+00:00,SOLUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.56,1.9,6.64,5.36,1.61,6.96,0.24,5.36,0.36,0.01,0.01,0.01,0.34,178.29,0.0,
830,2026-08-20 19:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.67,1.5,1.0,0.87,1.03,1.1,0.93,0.87,0.01,0.0,0.0,0.0,0.01,178.3,0.0,
831,2026-08-20 21:00:00+00:00,ETHUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.89,1.5,1.34,0.48,0.84,0.66,0.78,0.48,0.01,0.0,0.0,0.0,0.0,178.3,0.0,
832,2026-08-20 21:45:00+00:00,XRPUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.57,1.9,6.65,5.36,1.61,13.68,0.34,5.36,0.36,0.01,0.01,0.01,0.34,178.65,0.0,
833,2026-08-20 23:15:00+00:00,ETHUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.57,2.9,10.4,3.43,1.03,5.0,0.41,3.43,0.36,0.01,0.01,0.02,0.34,178.98,0.0,
834,2026-08-20 23:45:00+00:00,DOGEUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.58,1.9,6.68,5.36,1.61,6.59,0.35,5.36,0.36,0.01,0.01,0.01,0.35,179.33,0.0,
835,2026-08-21 11:30:00+00:00,ETHUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.22,1.5,0.34,0.58,1.16,0.71,1.05,0.58,0.0,0.0,0.0,0.0,0.0,179.33,0.0,
836,2026-08-21 11:45:00+00:00,SOLUSDT,SHORT,REJECTED,,,,,,,,,,,,,,,0.0,179.332093781744,,High Risk + Low Quality + Low Profit
837,2026-08-21 11:45:00+00:00,DOGEUSDT,SHORT,REJECTED,,,,,,,,,,,,,,,0.0,179.332093781744,,High Risk + Low Quality + Low Profit
838,2026-08-21 12:15:00+00:00,BTCUSDT,SHORT,REJECTED,,,,,,,,,,,,,,,0.0,179.332093781744,,High Risk + Low Quality + Low Profit
839,2026-08-21 13:30:00+00:00,ETHUSDT,LONG,REJECTED,,,,,,,,,,,,,,,0.0,179.332093781744,,High Risk + Low Quality + Low Profit
840,2026-08-21 13:30:00+00:00,DOGEUSDT,LONG,REJECTED,,,,,,,,,,,,,,,0.0,179.332093781744,,High Risk + Low Quality + Low Profit
841,2026-08-21 13:45:00+00:00,BTCUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,MEDIUM_RISK,1.61,3.0,4.82,0.46,0.8,0.56,0.73,0.46,0.02,0.0,0.0,0.01,0.01,179.35,0.0,
842,2026-08-21 14:00:00+00:00,DOGEUSDT,SHORT,REJECTED,,,,,,,,,,,,,,,0.0,179.34554260900043,,High Risk + Low Quality + Low Profit
843,2026-08-21 14:00:00+00:00,BTCUSDT,SHORT,REJECTED,,,,,,,,,,,,,,,0.0,179.34554260900043,,High Risk + Low Quality + Low Profit
844,2026-08-21 14:00:00+00:00,ETHUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.9,3.8,3.36,0.42,0.8,0.22,0.55,1.0,0.03,0.0,0.0,0.01,0.03,179.37,0.0,
845,2026-08-21 14:15:00+00:00,ETHUSDT,LONG,REJECTED,,,,,,,,,,,,,,,0.0,179.37311698617657,,High Risk + Low Quality + Low Profit
846,2026-08-21 14:15:00+00:00,SOLUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.21,3.8,12.05,0.67,0.8,0.92,0.62,0.67,0.08,0.01,0.01,0.02,0.06,179.43,0.0,
847,2026-08-21 14:30:00+00:00,ETHUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.9,3.8,3.36,0.42,0.8,0.38,0.49,0.0,0.0,0.0,0.0,0.01,-0.01,179.43,0.0,
848,2026-08-21 14:30:00+00:00,DOGEUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.9,1.5,1.35,5.36,1.61,20.01,1.18,5.36,0.07,0.0,0.0,0.0,0.07,179.5,0.0,
849,2026-08-21 14:45:00+00:00,ETHUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.59,1.9,6.7,5.36,1.61,6.4,0.4,5.36,0.36,0.01,0.01,0.01,0.35,179.84,0.0,
850,2026-08-21 15:00:00+00:00,BTCUSDT,LONG,REJECTED,,,,,,,,,,,,,,,0.0,179.84295666804215,,High Risk + Low Quality + Low Profit
851,2026-08-21 17:30:00+00:00,XRPUSDT,SHORT,EXECUTED,STOP_LOSS_HIT,HIGH_RISK,0.22,1.5,0.34,1.05,1.76,1.36,1.86,-1.76,-0.01,0.0,0.0,0.0,-0.01,179.84,0.0,
852,2026-08-21 18:30:00+00:00,BTCUSDT,SHORT,REJECTED,,,,,,,,,,,,,,,0.0,179.8363997559817,,High Risk + Low Quality + Low Profit
853,2026-08-21 19:30:00+00:00,SOLUSDT,SHORT,REJECTED,,,,,,,,,,,,,,,0.0,179.8363997559817,,High Risk + Low Quality + Low Profit
854,2026-08-21 20:30:00+00:00,BTCUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.6,3.8,13.49,1.22,0.8,1.66,0.2,1.22,0.17,0.01,0.01,0.02,0.14,179.98,0.0,
855,2026-08-21 20:30:00+00:00,SOLUSDT,LONG,EXECUTED,STOP_LOSS_HIT,HIGH_RISK,0.9,1.0,0.91,5.36,2.95,11.84,4.51,-2.95,-0.03,0.0,0.0,0.0,-0.03,179.95,0.02,
856,2026-08-21 21:30:00+00:00,XRPUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.9,1.4,1.23,5.36,2.19,20.92,1.98,5.36,0.07,0.0,0.0,0.0,0.06,180.01,0.0,
857,2026-08-22 01:30:00+00:00,BTCUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,MEDIUM_RISK,0.45,3.0,1.35,0.42,0.8,0.17,0.71,2.0,0.03,0.0,0.0,0.0,0.02,180.04,0.0,
858,2026-08-22 02:15:00+00:00,BTCUSDT,LONG,REJECTED,,,,,,,,,,,,,,,0.0,180.0370785958097,,High Risk + Low Quality + Low Profit
859,2026-08-22 05:00:00+00:00,ETHUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.23,1.0,0.23,2.03,3.0,2.46,2.99,2.03,0.0,0.0,0.0,0.0,0.0,180.04,0.0,
860,2026-08-22 05:00:00+00:00,BTCUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.23,1.5,0.34,0.87,1.76,1.08,1.61,0.87,0.0,0.0,0.0,0.0,0.0,180.04,0.0,
861,2026-08-22 05:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,STOP_LOSS_HIT,HIGH_RISK,0.23,1.0,0.23,2.03,3.0,2.82,4.09,-3.0,-0.01,0.0,0.0,0.0,-0.01,180.04,0.0,
862,2026-08-22 05:45:00+00:00,SOLUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.9,1.5,1.35,2.58,1.5,3.07,1.37,2.58,0.03,0.0,0.0,0.0,0.03,180.07,0.0,
863,2026-08-22 08:30:00+00:00,XRPUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.9,1.5,1.35,5.29,1.59,6.26,1.33,5.29,0.07,0.0,0.0,0.0,0.07,180.14,0.0,
864,2026-08-22 12:45:00+00:00,ETHUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.9,3.8,3.38,0.42,0.8,0.21,0.56,4.0,0.14,0.0,0.0,0.01,0.13,180.27,0.0,
865,2026-08-22 12:45:00+00:00,SOLUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,0.9,3.8,3.38,0.42,0.8,0.5,0.56,0.43,0.01,0.0,0.0,0.01,0.01,180.28,0.0,
866,2026-08-22 12:45:00+00:00,BTCUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.9,3.8,3.38,0.42,0.8,0.11,0.24,0.0,0.0,0.0,0.0,0.01,-0.01,180.27,0.0,
867,2026-08-22 13:00:00+00:00,DOGEUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.9,1.5,1.35,0.46,1.51,0.62,1.37,0.46,0.01,0.0,0.0,0.0,0.0,180.27,0.0,
868,2026-08-22 13:30:00+00:00,BTCUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.9,3.8,3.38,0.42,0.8,0.04,0.27,0.0,0.0,0.0,0.0,0.01,-0.01,180.27,0.0,
869,2026-08-22 13:45:00+00:00,BTCUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.9,3.8,3.38,0.42,0.8,0.09,0.44,0.0,0.0,0.0,0.0,0.01,-0.01,180.26,0.01,
870,2026-08-22 14:00:00+00:00,ETHUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,0.9,3.8,3.38,0.42,0.8,0.54,0.53,0.43,0.01,0.0,0.0,0.01,0.01,180.27,0.0,
871,2026-08-22 14:00:00+00:00,BTCUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.9,3.8,3.38,0.42,0.8,0.19,0.56,5.0,0.17,0.0,0.0,0.01,0.16,180.43,0.0,
872,2026-08-22 14:15:00+00:00,DOGEUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.9,1.5,1.35,1.05,1.31,1.39,1.27,1.05,0.01,0.0,0.0,0.0,0.01,180.44,0.0,
873,2026-08-22 14:30:00+00:00,SOLUSDT,SHORT,REJECTED,,,,,,,,,,,,,,,0.0,180.443464047896,,High Risk + Low Quality + Low Profit
874,2026-08-22 16:30:00+00:00,BTCUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.9,3.8,3.38,0.42,0.8,0.2,0.48,1.0,0.03,0.0,0.0,0.01,0.03,180.47,0.0,
875,2026-08-22 16:30:00+00:00,DOGEUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,MEDIUM_RISK,1.8,3.0,5.41,2.53,0.8,3.87,0.71,2.53,0.14,0.0,0.01,0.01,0.13,180.6,0.0,
876,2026-08-22 16:30:00+00:00,SOLUSDT,LONG,REJECTED,,,,,,,,,,,,,,,0.0,180.59857884559844,,High Risk + Low Quality + Low Profit
877,2026-08-22 17:00:00+00:00,ETHUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.61,3.8,13.54,0.67,0.8,0.85,0.48,0.67,0.09,0.01,0.01,0.02,0.07,180.67,0.0,
878,2026-08-22 18:00:00+00:00,XRPUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.9,1.4,1.24,1.94,2.19,2.3,2.03,1.94,0.02,0.0,0.0,0.0,0.02,180.69,0.0,
879,2026-08-22 21:15:00+00:00,ETHUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.61,3.8,13.55,0.58,0.8,0.76,0.5,0.58,0.08,0.01,0.01,0.02,0.05,180.74,0.0,
880,2026-08-22 21:15:00+00:00,BTCUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.61,3.8,13.56,0.42,0.8,0.53,0.22,0.43,0.06,0.01,0.01,0.02,0.03,180.77,0.0,
881,2026-08-22 21:15:00+00:00,SOLUSDT,SHORT,EXECUTED,STOP_LOSS_HIT,HIGH_RISK,0.9,1.0,0.9,1.05,3.0,1.33,3.46,-3.0,-0.03,0.0,0.0,0.0,-0.03,180.75,0.02,
882,2026-08-22 21:30:00+00:00,XRPUSDT,SHORT,EXECUTED,STOP_LOSS_HIT,HIGH_RISK,0.23,1.0,0.23,1.05,3.0,1.38,3.61,-3.0,-0.01,0.0,0.0,0.0,-0.01,180.74,0.02,
883,2026-08-22 22:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.9,1.4,1.25,1.05,2.17,1.44,2.04,1.05,0.01,0.0,0.0,0.0,0.01,180.75,0.01,
884,2026-08-23 00:30:00+00:00,ETHUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,3.24,3.8,12.15,0.42,0.8,0.33,0.57,1.0,0.12,0.01,0.01,0.02,0.1,180.85,0.0,
885,2026-08-23 00:30:00+00:00,BTCUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.9,3.8,3.39,0.42,0.8,0.15,0.36,2.0,0.07,0.0,0.0,0.01,0.06,180.91,0.0,
886,2026-08-23 00:30:00+00:00,SOLUSDT,LONG,EXECUTED,STOP_LOSS_HIT,HIGH_RISK,0.23,1.0,0.23,0.67,2.95,0.89,3.03,-2.95,-0.01,0.0,0.0,0.0,-0.01,180.9,0.0,
887,2026-08-23 00:45:00+00:00,XRPUSDT,LONG,REJECTED,,,,,,,,,,,,,,,0.0,180.90314501942382,,High Risk + Low Quality + Low Profit
888,2026-08-23 00:45:00+00:00,DOGEUSDT,LONG,REJECTED,,,,,,,,,,,,,,,0.0,180.90314501942382,,High Risk + Low Quality + Low Profit
889,2026-08-23 02:00:00+00:00,ETHUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.62,3.8,13.57,2.03,0.8,2.41,0.44,2.03,0.28,0.01,0.01,0.02,0.25,181.15,0.0,
890,2026-08-23 02:15:00+00:00,DOGEUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.91,1.5,1.36,2.58,1.16,3.19,1.08,2.58,0.03,0.0,0.0,0.0,0.03,181.19,0.0,
891,2026-08-23 02:45:00+00:00,BTCUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.62,3.8,13.59,1.61,0.8,1.99,0.2,1.61,0.22,0.01,0.01,0.02,0.19,181.38,0.0,
892,2026-08-23 03:15:00+00:00,XRPUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.91,1.5,1.36,2.03,1.31,2.77,1.27,2.03,0.03,0.0,0.0,0.0,0.03,181.41,0.0,
893,2026-08-23 03:30:00+00:00,SOLUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.91,1.5,1.36,1.61,0.93,2.06,0.82,1.61,0.02,0.0,0.0,0.0,0.02,181.43,0.0,
894,2026-08-23 08:15:00+00:00,XRPUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.91,1.5,1.36,3.43,1.51,4.91,1.41,3.43,0.05,0.0,0.0,0.0,0.04,181.47,0.0,
895,2026-08-23 08:15:00+00:00,ETHUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,MEDIUM_RISK,1.81,3.0,5.44,2.53,0.8,3.23,0.7,2.53,0.14,0.0,0.01,0.01,0.13,181.6,0.0,
896,2026-08-23 08:30:00+00:00,DOGEUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.91,1.5,1.36,2.53,1.16,3.46,1.04,2.53,0.03,0.0,0.0,0.0,0.03,181.63,0.0,
897,2026-08-23 09:00:00+00:00,SOLUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.63,3.8,13.62,1.94,0.8,2.79,0.43,1.94,0.26,0.01,0.01,0.02,0.24,181.87,0.0,
898,2026-08-23 09:15:00+00:00,BTCUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.64,3.8,13.64,1.53,0.8,1.96,0.12,1.53,0.21,0.01,0.01,0.02,0.18,182.05,0.0,
899,2026-08-23 16:15:00+00:00,DOGEUSDT,SHORT,REJECTED,,,,,,,,,,,,,,,0.0,182.05405238446676,,High Risk + Low Quality + Low Profit
900,2026-08-23 17:15:00+00:00,DOGEUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.91,3.8,3.41,0.42,0.8,0.41,0.64,3.0,0.1,0.0,0.0,0.01,0.1,182.15,0.0,
901,2026-08-23 18:00:00+00:00,DOGEUSDT,LONG,REJECTED,,,,,,,,,,,,,,,0.0,182.15031346466503,,High Risk + Low Quality + Low Profit
902,2026-08-23 19:15:00+00:00,DOGEUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.91,3.8,3.42,0.42,0.8,0.19,0.52,1.0,0.03,0.0,0.0,0.01,0.03,182.18,0.0,
903,2026-08-23 19:15:00+00:00,SOLUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.91,3.8,3.42,0.42,0.8,0.12,0.31,1.0,0.03,0.0,0.0,0.01,0.03,182.21,0.0,
904,2026-08-23 19:15:00+00:00,XRPUSDT,SHORT,REJECTED,,,,,,,,,,,,,,,0.0,182.20632899191807,,High Risk + Low Quality + Low Profit
905,2026-08-23 19:30:00+00:00,SOLUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.91,3.8,3.42,0.42,0.8,0.05,0.49,1.0,0.03,0.0,0.0,0.01,0.03,182.23,0.0,
906,2026-08-23 19:30:00+00:00,DOGEUSDT,LONG,REJECTED,,,,,,,,,,,,,,,0.0,182.23434321500056,,High Risk + Low Quality + Low Profit
907,2026-08-23 19:45:00+00:00,SOLUSDT,SHORT,REJECTED,,,,,,,,,,,,,,,0.0,182.23434321500056,,High Risk + Low Quality + Low Profit
908,2026-08-23 19:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,MEDIUM_RISK,0.46,3.0,1.37,0.42,0.8,0.44,0.71,0.43,0.01,0.0,0.0,0.0,0.0,182.24,0.0,
909,2026-08-23 20:45:00+00:00,DOGEUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.91,1.5,1.37,1.53,0.94,1.82,0.87,1.53,0.02,0.0,0.0,0.0,0.02,182.26,0.0,
910,2026-08-23 21:00:00+00:00,SOLUSDT,LONG,REJECTED,,,,,,,,,,,,,,,0.0,182.25614333734896,,High Risk + Low Quality + Low Profit
911,2026-08-23 21:00:00+00:00,XRPUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.82,1.5,1.22,1.22,1.77,1.72,1.67,1.22,0.01,0.0,0.0,0.0,0.01,182.27,0.0,
912,2026-08-24 00:00:00+00:00,SOLUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.65,3.8,13.67,1.3,0.8,1.83,0.37,1.3,0.18,0.01,0.01,0.02,0.15,182.42,0.0,
913,2026-08-24 00:15:00+00:00,DOGEUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.91,1.5,1.37,1.61,0.84,2.12,0.77,1.61,0.02,0.0,0.0,0.0,0.02,182.44,0.0,
914,2026-08-24 00:15:00+00:00,XRPUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.91,1.5,1.37,2.03,0.84,2.53,0.8,2.03,0.03,0.0,0.0,0.0,0.03,182.47,0.0,
915,2026-08-24 00:30:00+00:00,BTCUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,0.91,3.8,3.42,0.58,0.8,0.73,0.62,0.58,0.02,0.0,0.0,0.01,0.01,182.48,0.0,
916,2026-08-24 00:30:00+00:00,ETHUSDT,SHORT,REJECTED,,,,,,,,,,,,,,,0.0,182.48057166962087,,High Risk + Low Quality + Low Profit
917,2026-08-24 00:45:00+00:00,ETHUSDT,LONG,REJECTED,,,,,,,,,,,,,,,0.0,182.48057166962087,,High Risk + Low Quality + Low Profit
918,2026-08-24 01:15:00+00:00,ETHUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.25,3.8,12.2,0.58,0.8,0.81,0.62,0.58,0.07,0.01,0.01,0.02,0.05,182.53,0.0,
919,2026-08-24 05:00:00+00:00,DOGEUSDT,LONG,REJECTED,,,,,,,,,,,,,,,0.0,182.52911135042086,,High Risk + Low Quality + Low Profit
